hash,block,blocktime,from,label,to,label,value,fee
0xeb105df89e830b3da36b406cc01143a2833a89ec82eda334d427898a9725d320,11000436,2020-10-06 13:59:54,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.002
0x2a0036b43526caf46177a06a3f21ca1c4036bbb8602f934204d40fea79f95694,11001143,2020-10-06 16:32:46,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0021
0x1c2333004610faa190a1c37437fa96d38a33e50bce1ae0bd20953f8d7c146d8d,11001145,2020-10-06 16:33:26,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0021
0xcae632c7c45001f4e1294ea71599a14a3ff9526b6d2cf9fed464ffae54d6c60b,11001835,2020-10-06 19:07:23,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0x9dc1267ec1b72cae1a54516d26951151b4830d6aede2695cbb99440a0c26860e,11001847,2020-10-06 19:10:14,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0034
0x543112ce7d735b3c9c16f403d0b66c37e19d4cad49bb95f5d5e1d9de8d29079a,11003506,2020-10-07 01:26:39,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0026
0xf30894fcf814f5f57372a15cdb2ee2919e09bcd1ff25b9c886a1ccea42aa7d41,11003509,2020-10-07 01:27:21,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0025
0xb5bec24b8330111aaa0d766222314b71865e51b7cf233622d9e47ed91f52a98f,11006787,2020-10-07 13:45:50,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0021
0xb9d0d335a0de9f5a76dc5b3b5b1c5d6edc8834b831b2b71d153c653532629bcd,11006797,2020-10-07 13:48:44,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0023
0x94d4b50ec6e345848147b3ed169c35a2dbaf47a0771af9ef65a41790cb840191,11006808,2020-10-07 13:51:12,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0025
0xece91c746ab13f48f5bf5729f64fa5edfb9af816e191742d3fbffadef1a9295c,11006808,2020-10-07 13:51:12,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0025
0x18f7fa2d0991ef087563012c981159b34e6a0212acfe6c22afbac1aeebdf1cec,11006808,2020-10-07 13:51:12,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0024
0x64b6da0c6999f2d2e7d7df2e39b942d1e9ea669bcff7297c5f0dca43858c8ac3,11006808,2020-10-07 13:51:12,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0023
0x6dd9a365f72b20897fb9a1081aea0d6205a4dd9bb7ca6df1dac1795b896a3876,11007087,2020-10-07 14:47:54,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x28c7379fb0a9c9d4c5cd8056baf370fe89842c6b45c1a823717ba129a14f0446,11007090,2020-10-07 14:48:40,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.002
0x47525eb77a968cd0de28668c21cde6b0d3bc2294770b1586dc706fd9578d59c4,11007107,2020-10-07 14:52:12,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0022
0xfa8ed6a0e89853754b06e39f9946c4163b58566b44fb5a878e844d242d0d5e9b,11007783,2020-10-07 17:30:58,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0024
0x7c1485ede0643e0e7329367be237ff2c091e8ade8df91b72d628e3164871aba7,11007815,2020-10-07 17:39:27,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0024
0x642f835905ca4773a15ae1890b3a4447029c107ea4672a7822979a3f4b8e68d3,11007951,2020-10-07 18:05:41,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x73a3c06250a8fb45a83278689a012133fe739a911fc849b36dbf65cf75c61685,11007958,2020-10-07 18:06:42,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x7dfab3df376b42dd992db986f10ddc24fc60f65f01ec98356547f994309022c5,11007959,2020-10-07 18:06:43,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0015
0xd2c589ee7cb535b725dcb6c2b8a03551cec947b3f839a0264837c0ed18276853,11008008,2020-10-07 18:18:36,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0016
0xfbd878d883e08780061782d91e422858f13d10daad2c23c525d41da2742e98e9,11008009,2020-10-07 18:18:37,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0021
0x6b600b85971c1b2a984ac54f23a39570366bb5939912f344747e6f2f3f79769b,11008009,2020-10-07 18:18:37,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.002
0xcf8d72caffba99efb38b18dd58bdc0dbec5657969e763b7410789de5b24d8e55,11008009,2020-10-07 18:18:37,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x2349eb24f62c7ea9cbf714f9c9ad44d210849886f45eff0d9133b0d3a1cf4794,11008377,2020-10-07 19:44:31,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0033
0x201550ad59c3f9702d52b54f9b6c2f285ae88c961f4453a053a31f68724eebb0,11008382,2020-10-07 19:44:59,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0027
0xfdcd786298a26b4a01b7badd1479567839e7203de93751598fde9b379e25c0dc,11008931,2020-10-07 21:40:38,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0021
0x604c7b7a9bd9b542a7109fc67cb7da88b5ae1d369c32174eace2c4da613e74af,11008937,2020-10-07 21:42:04,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0024
0xfff56e739265bc0c1bd7cb7350bf41e1ecb1bd6abd1e540de78c3761596d1913,11009544,2020-10-08 00:00:34,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0x49517f9a91b840143b0f9e946496a9c4b5a95f1415f3f88f25e43731d63a92c0,11009641,2020-10-08 00:24:38,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x43aad1e1455e2f319e4142f292a1344605bd23a923b01d33f0e544309cb4f032,11009641,2020-10-08 00:24:38,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.004
0xb50bc34c31ae0961b684a2cdf6aef7f171350c3cadd9acae01b4e4da1a01f02a,11009641,2020-10-08 00:24:38,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0037
0xd9e9cb078575621a943d055148ca5a7696d784f93921260c8d539146f0889fff,11009647,2020-10-08 00:26:25,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0xae92c0b490f752e5c2c069edf13b2b16e405a081573d2a9bd41fb1563543d30f,11009649,2020-10-08 00:26:42,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0xa78de5cc7b05f463760bf1c0cb8167070b561f85e5acb2f2915a35f61e509474,11009658,2020-10-08 00:28:21,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0037
0xefc910b83e3a7a29d54f9153370f33144d9984f6943c7480bbea3ecc7d97f871,11009660,2020-10-08 00:28:31,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x87d7e956557a630995d1eb1cb12b238f16f2253146a7e287589fcdca82aed215,11009680,2020-10-08 00:32:47,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x24f8d04814004733fcf0572a4af7fc4470eed068383d66a3fabc9757ae0453aa,11009680,2020-10-08 00:32:47,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0037
0xc5df861e64aa8c75504e324e2426cf7c416e15ce90761aa8236036bcb0f64b08,11009680,2020-10-08 00:32:47,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x3e0d05c8306016c29877cda4ca08d1e0294776540764aee4785807eae702e1c9,11009680,2020-10-08 00:32:47,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0051
0xe8fd3e9b1eadf6708a12d64c4079ac4ff83d14e8d4dfcb509a6314b419c493dc,11009680,2020-10-08 00:32:47,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.004
0x0355d4aa69beac42ec49fa04ec1154168a7db739df6cc4ded36347d50d7065ae,11009680,2020-10-08 00:32:47,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x7135f2da800274ad7827461fc94ef660fdc602095ea009d9ffd1b7e3ec4f9b21,11009684,2020-10-08 00:33:46,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0037
0xc7d75bc7d0a12a225f6e8b4c84b24f5fa8cc5599879e8a680d999f243f96a3f4,11009697,2020-10-08 00:36:41,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0037
0x7f42447a4c7a2f293fdc1f96ae3b31af589ed5e7a3df9c46246df550be04b0c3,11009697,2020-10-08 00:36:41,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x25c2a6f748c2adc1748b8b9fe3431eee09ae457f0ae21f5e3eb092713f92caf0,11009697,2020-10-08 00:36:41,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.005
0xf29b90e1df1f00d2aacbc80419827abe27a3795989f8c0cc5b313e07398be026,11009697,2020-10-08 00:36:41,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0037
0x5a9a5371704b469e946231f65aa5ed6d192348bc788afc783d110ff29579b136,11009699,2020-10-08 00:36:47,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0xe874082ff7c88ea13ac84a38bf561672e88b02c0c6c4203d8c6bf3fe4b093dad,11009886,2020-10-08 01:17:49,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x13f7c86e8c15ea6036a79b5f8d6cf6d71969bb86a91146601f8b0223d1ed01cc,11010074,2020-10-08 02:03:09,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0032
0x3d09fd6c5d913d9e61ba27508513ff6d0de71624710ff426d4a4ccb04d9d77d3,11010075,2020-10-08 02:03:18,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0031
0xf6878b2bf0812e0c9f9c70722eb3deb98d781d8aa8d4eea3c043d2a1fd5d0f15,11010146,2020-10-08 02:18:22,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0017
0x4d065f1d12ce9b34f55ff2242d464702813f2bca77e11cd364b52b4dd0d26d01,11013151,2020-10-08 13:43:34,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0013
0x9765c97b43aa25eb2fa86f90044c841eb83d0cb5a30ea11abc39659d7448658d,11013157,2020-10-08 13:45:01,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0016
0x4ee73507c191a95b4ae575360c26c6edbd247a89a51927fe75b3df3268300b32,11013167,2020-10-08 13:47:14,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0016
0x1ae226f896ff9f7edf1d379176a6e8374ca2d3708d0bcccae989d43b9e70380b,11013167,2020-10-08 13:47:14,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0014
0x86680c85f61fff6daf7cf3a6c19d855434d27b792e6fbb2cdda4962098a283be,11013169,2020-10-08 13:47:28,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0016
0xdcf6af04d26cd3bacb75bf8a7338924683a5b66b3c5e4168f7178e5031a1c0e8,11013191,2020-10-08 13:53:27,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0022
0xa28b39489aa034a6464c9e6158133a1fa8285617872047824e7f412f492ac865,11013194,2020-10-08 13:54:12,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0024
0x10cd7fc02a96b0b67ddd9d2e52156a5e122e6ffef898ac410427758669decbd3,11013197,2020-10-08 13:54:24,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0018
0xbf5644c3240a901aa43691336282bbbc77be0bf4fd40d0cb2765a79eb40b2bb7,11013198,2020-10-08 13:54:55,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0015
0xdf4a0a5d39f5c538831f7f09a16cdb8082c1a7e7817aefb1cc0ba949a31cf87e,11013198,2020-10-08 13:54:55,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0016
0x239f69864a828e6ccbdbd95666a44c5cf5a176189ec5f50d9950bf40d2433c8a,11013198,2020-10-08 13:54:55,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x4c15fe074d262c01e5c4cffd890f500f8a8e538557b6e2a8e4af5220979ec21c,11013198,2020-10-08 13:54:55,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0017
0x61cfb864a4a72f8f537af5979e53f59bf0add3f362e7c5fc4a9d57bea6afce35,11013407,2020-10-08 14:41:55,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0033
0x5f83e458ff030ef28dc43bbf6082d7b4800ea2b8d2f609b3ba2f2d3c1a06036a,11013414,2020-10-08 14:43:40,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0022
0x08717cc304685532f728a80f837dcb1a30582916f2746e1afc1e242392c70685,11013414,2020-10-08 14:43:40,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0022
0x4fd5caf737beca76f66e374f91105f752d23145a01f858b28f44c4955c9c064f,11014312,2020-10-08 18:09:00,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x66026eb9e525d698e545a93ad6b436c1a37ed79aea6afd779064a2e4b76f55d2,11014317,2020-10-08 18:09:27,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.002
0x4a96a832800c9cafd030e2e6a852ea66063391ac065031768c71fd7bac566927,11014321,2020-10-08 18:10:07,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x5bb98e3f222c7885e9c67e50e2bb7ef9c15c1428372da4f455d2e651fe416474,11014431,2020-10-08 18:35:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0019
0x72a5377e5f0ddfda24d2d1ab35aab628c868cecc5ec33d78bbe3201a60123d2b,11014431,2020-10-08 18:35:03,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0015
0x3adf49eaf5920aae23d9ca916ff2d33967363587594ff82f959a891f18fdad8a,11014765,2020-10-08 19:55:05,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0017
0xdd8fff178cb9cf69f4b08d7760373456efca634b9cc0f83dc462c635394206e9,11014951,2020-10-08 20:42:32,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0027
0x35864e8fe29867112e98b614d7999c0d2f0fd87e2fa34985a7d2e8347dbb5361,11015359,2020-10-08 22:10:07,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0028
0x67147b2c36f4e055bc692325d4acad391b999473f6d83123df4296f4b980cc73,11015475,2020-10-08 22:33:28,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0027
0x19aad5444e31af1d74d4aff5e4bae6e8ce95537de9dbca6cad5b199eca4f0566,11015475,2020-10-08 22:33:28,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0031
0xa600bdc4fb6047f366f962cc5898161b372390e3b7c7f207e5ad1ff1e8baaf06,11015530,2020-10-08 22:45:47,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0031
0x5eb9678fa8ebd904db9a86b6c80070720e0d9b8a392be5ebce37523c528f27d4,11015534,2020-10-08 22:47:12,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0031
0x1d5f88bc839600c0f9adcbfddb28dc1aece05d3290328f3309cdfb4a743244c4,11015534,2020-10-08 22:47:12,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0047
0xe0ed28bbdf1774e9041b92848d64c85a268fd4cfc9dcc4bdf4ea24a5eeee99f0,11015535,2020-10-08 22:47:16,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0031
0x7fd8db7895281604ccb9593eaf817d0725d3f9c21c46598b6f47ad8c0e98fa91,11015747,2020-10-08 23:34:56,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.004
0x68fe462d0aba8d77c7534cd89b27e752a2e5136e4b09d3cbb329e23a1795d89b,11015779,2020-10-08 23:43:01,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0037
0x9743e79445daa22c79b539d32bef2548fba22abd08c4498609b83e27731acbbd,11015939,2020-10-09 00:12:32,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0031
0x54b51212f0c85ebf52a83cf5d5565dfbe943638245dab6f85961a21e2122429c,11015948,2020-10-09 00:14:13,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0014
0xa5939de3517326c5fafdb3fa7732e1b9fb5e3abc236eccf69f03529504776b5d,11015959,2020-10-09 00:16:32,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x2338940b0b1f51756de37e8cc78a700fbcf12bd3c19b815a79142b3fde5a9489,11015959,2020-10-09 00:16:32,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0049
0x3d68091b6c92feec1a9a24a7af245bd3515763dd529ac1c6322c017e566a4763,11015960,2020-10-09 00:16:54,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0033
0x00d4496085d20911b6061f32f885a57dbbb31027edcb82f62e54e3a80b3f7874,11015961,2020-10-09 00:17:04,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0037
0xe8d8deab3ceb4b37fd70cfb13aee983fc9917e271802e6efdf96c8258ff9b7d6,11015966,2020-10-09 00:17:38,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0036
0x157a4d0e242727f6e3739e9fe9bfcac868cc7f76209c719dbeb1f2adf2da4da8,11015977,2020-10-09 00:20:25,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0041
0x96587a462474b4ba408023f00fc54a6462be95a00c6aa5abd860231d699b2790,11015977,2020-10-09 00:20:25,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.003
0x8be1d7573e22eefb97c4322db4ecc023abc5880603fdc0917c4d861fdec16bbc,11015977,2020-10-09 00:20:25,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0027
0x67e308beba39df634ac15bf1e680398851f125a9418a49260313cb7978ce2918,11015977,2020-10-09 00:20:25,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0027
0xecc746466964c2dab540f3ce134563625137a8c754bb69aba2bed510cae6ade7,11016183,2020-10-09 01:13:02,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.004
0x97bec1579b32d28edfdcd527409a4db4da6773eb510a999c178998bca1adb30b,11016549,2020-10-09 02:41:20,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0038
0x3361aa0421989ce80937f999f14121ee2783a00f39ff476a57ee6febd7860c3c,11017949,2020-10-09 07:56:56,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0013
0x4618d24ee5c1f8f6094b42beed3592eec50a44c53c0db3a539308483ceb3dd18,11019268,2020-10-09 12:57:22,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0014
0xc23c2a8e6bfbe6fe8299cec1f21bfda8e5c70c08d20aab36b8ce0bc7f85df653,11019294,2020-10-09 13:06:24,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0017
0x9c3dfce897f9e5e14090036a0ff4dedd3220a766716e789fbad269c71e6978c6,11019298,2020-10-09 13:06:55,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0024
0x852ad5975ee25bb365af5db23c8e9fd946182e5aed5804fca09442e859fe5d9b,11019298,2020-10-09 13:06:55,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0024
0x8c3b93728e2deb87b5ad40868612c803fe10260aeb4777540e59911c2e8f7fbf,11019298,2020-10-09 13:06:55,0xdbb7e5bf95d58c067f50f4c36fbebb4dfb837913,,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USDT,0,0.0015
